database	gs_name	gs_description	size	ES	mean_rank_metric	median_rank_metric	rank_shift_z	p_up	p_down	pvalue	padj	direction	leadingEdge	term_upper	biology_axis	term_caution_reason	has_term_caution	reporting_tier
GO_BP	GOBP_REGULATION_OF_INNATE_IMMUNE_RESPONSE	Any process that modulates the frequency, rate or extent of the innate immune response, the organism's first line of defense against infection. [GOC:ebc]	473	-0.2580561362995882	-0.0899397979095336	-0.0633882114365689	-0.1113439191019962	0.9739874921468682	0.0260127977793493	0.0260127977793493	0.1343477969749149	down_in_late	INAVA,WNT5A,KCNK6,ENPP3,ABHD8,RAB7B,A2M,TLR2,KCNJ8,MEFV,RNF144A,CD14,FOSL1,LILRA4,TREML4,NECTIN2,MYD88,SMPDL3B,ARG1,PTPRS,IFNK,OASL,CASP1,CASP6,PHB1,LATS2,GPATCH3,HSP90B1,TRIL,MARK4,COLEC11,USP50,NR1D1,BIRC2,IRF2,SUSD4,DNAJA3,CACTIN,PSPC1,CD300E,LILRA2,TRIM11,TYRO3,ADAM8,AURKB,S100A8,RIGI,ZNRF1,POLR3C,MAPKAPK3,TNF,PRKCE,PVR,FCN3,CD36,IFNB1,NLRP3,IRAK4,MICA,NLRX1,PARP1,AP1G1,HCK,PLA2G5,CD160,IL18RAP,HSP90AA1,GRN,MAPKAPK2,FCGR2B,SRC,UNC93B1,RIPK2,CARD8,HSPA1B,TICAM1,S100A14,SEC14L1,ZDHHC5,CD300A,KLRB1,PTPN22,TICAM2,STING1,LGR4,ABHD17A,POLR3G,NLRP2B,ZCCHC3,TBK1,DHX58,PDPK1,TRIM5,CCDC92,MASP2,MMP12,PPP2CA,CSNK1A1,ARRB2,NLRP1,TRIM25,ZNFX1,MARCHF5,SERPINB4,EIF4E2,HMGB2,POLR3D,FFAR2,YTHDF3,PYDC5,NFE2L2,RNF135,LRP8,ADCY7,MED1,LETMD1,IRF4,IFI35,STAT2,SPI1,ZBP1,NLRC4,AARS2,USP38,IKBKE,ZDHHC9,KCNK13,PRKDC,FGR,HSPA8,CADM1,CARD9,GPR108,MAP2K6,METTL3,TKFC,FPR2,CHUK,PTPN1,RNF115,IRAK2,TLR1,DDX3X,CREBBP,NPLOC4,CLPB,LTF,NAGLU,TNIP3,BPIFB1,NCF1,PYCARD,YWHAZ,NMI,GPS2,NAIP,NR1H2,DAB2IP,WASHC4,OAS1,CYBA,MIR149,DTX4,IRF7,NLRP10,C1QTNF4,DDX60,EIF2AK2,ELP6,USP29,OTUD4,SIRT2,RNF34,NOD2,MIR200B,TRAF6,LBP,SLC46A2,NFKBIA,SERPING1,BTK,IFI16,PUM2,CPT1A,GDI1,RNF170,N4BP1,F2RL1,USP17L2,TRAF2,RAET1G,TAX1BP1,HPX,ADAR,TMEM126A,IFIH1,AKT1,RAET1E,ZDHHC3,KLRC1,EP300,NINJ1,FCN1,TLR6,CD300C,PPARG,CRK,TNFAIP3,MAVS,APPL2,TRIM62,USP27X,NECTIN4,RASGRP4,S100A9,SFPQ,CCDC134,TLR5,SQSTM1,OGT,DUSP10,RNF39,CLEC7A,GRAMD4,IRAK1,KAT5,ATAT1,RNF185,IKBKB,CLEC6A,TYROBP,CFP,ALPK1,HSPD1,HAVCR2,DDX41,SMIM30,NR1H3,LGALS9,SLC15A2,ERBIN,RELA,UBQLN1,SPSB3,MNDA,KLRC2,TRIM56,RSAD2,IRF5,TGFB1,CASR,IRGM,MASP1,POLR3F,PAK3,DHX9,OAS3,TREM2,TRIM65,TIRAP,EREG,TIFA,TRIM41,SMPDL3A,PTPN11,ZC3HAV1,IL12A,PRKD1,CALHM6,APOE,HSPA1A,FAM3A,VAV1,IRF3,IRF1,CD300LF,ESR1,LATS1,NAGK,ISG15,PTPN2,CR1,PCBP2,STMP1,CPTP,NONO,C1QBP,MFHAS1,EPG5,ZDHHC18,HLA-G,LEP,P2RX7,NEK7,VSIG4,TIFAB,UFD1,TNIP2,TRIM21,FBXL2,ATG5,PIM1,SARM1,SLC19A1,ERAP1,CD1D,DCST1,CASP8,STAT5A,TLR10,NOD1,GIGYF2,AP3B1,MAP3K7,LY96,RFTN1,GRB2,LYAR,SH2D1B,PQBP1,SAMHD1,ECSIT,CEP63,PLSCR2,AKIRIN2,YTHDF2,HEXIM1,C3,IL21,PAK2,PARP14,TSPAN6,NLRP6,BRCC3,RBM14,RTN4,PELI1,LAMP1,MUL1,XIAP,PARP9,USP18,FADD,PYDC1,INPP5D,LILRB1,POLR3B,PIK3AP1,RASGRP1,SYK,TRAF3IP3,LAMP2,CCL5,TASL,ZDHHC12,LSM14A,TTLL12,TRIM6	GOBP_REGULATION_OF_INNATE_IMMUNE_RESPONSE	immune_antigen_T_NK	.	False	interpretable_FDR025
GO_BP	GOBP_REGULATION_OF_CELL_PROJECTION_ASSEMBLY	Any process that modulates the rate, frequency, or extent of cell projection assembly. [GOC:dph, GOC:tb]	236	-0.2664472046448236	-0.1000761935339255	-0.0978428303258419	-0.1225561332529725	0.9739786914824856	0.0260217205492194	0.0260217205492194	0.1343477969749149	down_in_late	MYO3B,FAM110C,KCTD17,EPS8L3,TACSTD2,CDKL5,HAP1,HRAS,PRKCD,NRXN1,LUZP1,EPS8L1,NDEL1,PLEK2,YAP1,ODAD3,MARK4,MIEN1,NOTO,CDKL1,EPHB2,PODXL,TBC1D13,RABL3,PFN2,CEP135,HTT,USP6NL,FRMD7,DYNLT2B,KATNIP,HSP90AA1,CDC42EP1,SRC,MSTN,RAB17,CTTN,GAP43,NCKAP1,SDCCAG8,RHOG,RAP1GAP,PIK3CA,DAAM2,AVIL,AKIRIN1,SEPTIN9,TBC1D22B,PLXNB3,DCDC2,TBC1D30,EPS8L2,TBC1D22A,SRF,MYO10,RP1,OCLN,ARHGAP35,BRK1,CYFIP1,SYNE1,TBC1D14,RAB3IP,TGFB3,TBC1D7,DEF8,GSK3B,TBC1D19,MAK,TBC1D10A,TBC1D20,MTOR,TBC1D8,FMR1,RABEP2,CLRN1,ANLN,ACTR3,CCP110,ARF4,TWF2,P2RX4,RAPGEF2,PLEKHM1,KIF24,FAM98A,EPHA2,TCHP,TBC1D16,F2RL1,USP17L2,C15orf62,ZMYND8,AKT1,PLCE1,DMTN,PFN1,MARCHF7,RAC1,FNBP1L,PALM,CNTROB,ARAP1,RHOQ,CAV1,TBC1D24,IFT140,EVI5,PLPPR5,MAP4,SH3YL1,STK26,WRAP73,ENTR1,TWF1,ZMYND10,P2RY12,IFT20,NRP1,EPS8,ARHGAP24,CLN3,AUTS2,TBC1D10C,ARF6,CDC42EP5,TBC1D1,DPYSL3,RALA,TENM1,FUZ,WNT1,EVI5L,STAP1,ARHGAP44,CDC42,RAB11B,TMEM216,CEP97,TBC1D17,TBC1D15,CCL21,BIN3,P2RX7,KANK1,STAU2,GDI2,TBC1D5,TESK1,ATG5,ADAMTS16,CFL1,WASL,RAB5A,ABI3,PPP1R16B,ARPC2,FSCN1,CARMIL2,TBC1D9B,ATP8B1,ODF2L,SYNE2,LIMK2,TGFBR1,RCC2,COBL,WASHC1	GOBP_REGULATION_OF_CELL_PROJECTION_ASSEMBLY	other	.	False	interpretable_FDR025
GO_BP	GOBP_GLYCOSPHINGOLIPID_BIOSYNTHETIC_PROCESS	The chemical reactions and pathways resulting in the formation of a glycosphingolipid, a compound composed of a ceramide backbone covalently linked to at least one carbohydrate moiety. [PMID:35536927]	44	-0.425541775417489	-0.295915176883438	-0.275188263900207	-0.3391803359567753	0.9738956739141352	0.0261052856648596	0.0261052856648596	0.1345685498392835	down_in_late	ST8SIA5,FUT4,DEGS1,FUT1,SPTLC2,ST6GALNAC3,FUT9,B4GALNT1,B3GNT5,SPTSSA,FUT6,B4GALT3,A4GALT,ST3GAL3,FUT2,UGCG,A3GALT2,ST6GALNAC5,B3GALNT1,B4GALT4,ST8SIA1,GAL3ST1,ST8SIA6,UGT8,PLEKHA8,B3GALT4,ST8SIA4,ST3GAL2	GOBP_GLYCOSPHINGOLIPID_BIOSYNTHETIC_PROCESS	other	.	False	interpretable_FDR025
GO_BP	GOBP_RESPONSE_TO_VITAMIN_D	Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a vitamin D stimulus. [GOC:sl]	37	-0.3104593282508424	-0.2310319122028128	-0.358216864662702	-0.2674107360545135	0.973879801994138	0.026121245070848	0.026121245070848	0.1345685498392835	down_in_late	SNAI2,AQP3,CYP27B1,FGF23,VDR,TRIM25,MED1,SPP1,NCOA3,SNW1,TYR,GDAP1,MIR125B1,TGFB1,CASR,CD4,STC1,RXRA,MN1,STC2,CXCL10,PIM1,BMP7,SLC22A4	GOBP_RESPONSE_TO_VITAMIN_D	other	.	False	interpretable_FDR025
GO_BP	GOBP_SPINDLE_ORGANIZATION	A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of the spindle, the array of microtubules and associated molecules that forms between opposite poles of a eukaryotic cell during DNA segregation and serves to move the duplicated chromosomes apart. [GOC:go_curators, GOC:mah]	209	-0.2667057899699916	-0.1332143544126788	-0.110574220471909	-0.1592113872614086	0.9738558455215812	0.0261445942235877	0.0261445942235877	0.1345685498392835	down_in_late	CHMP4C,AURKC,MISP,PARP3,GNAI1,LZTS2,SPAG5,TPR,TUBGCP4,CHMP4A,HAUS5,SPC25,HAUS3,AURKB,KNSTRN,DCTN1,AURKA,TRIM36,FAM110A,CHMP1A,EFHC1,FLNA,HSPA1B,TBCE,DDB1,MLH1,MAP9,KIF11,PRICKLE1,NEK6,PLK1,PRC1,BCCIP,DCAF13,ARHGEF10,NEK2,NUP62,KIZ,PPP2R1A,HAUS7,CCNB1,WASHC5,RNF4,CKAP5,EML1,CHMP2A,ZNF207,PPP2R1B,DCTN2,CEP126,SMC3,RMDN1,INTS13,ILK,PSRC1,AUNIP,FSD1,EZR,CHMP2B,DCTN6,SMC1A,NTMT1,MAP1S,PLK5,CENPV,ABRAXAS2,ANKRD53,CCDC66,MYH9,TACC1,TUBGCP5,KIF15,RAE1,VCP,RAN,TUBG2,DLGAP5,CCDC69,CHD3,CLASP1,CENPH,FBXO5,HAUS1,TPX2,CSNK1D,CHMP4B,HAUS8,NUF2,PLK2,KIF3B,WAPL,CENPE,MYBL2,TUBG1,EML3,SKA1,MAP4,DLG1,CCNB2,UVRAG,MAPRE3,PLK3,INCENP,WRAP73,ATRX,CHMP3,PTPA,CHMP4BP1,RANGRF,KIF4A,ASB7,TTK,OFD1,RGS14,CLASP2,DRG1,HAUS4,RHOA,HNRNPU,KATNAL2,MAPRE1,DYNC1H1,HSPA1A,HDAC3,NCOR1,NUDC,CEP97,SPICE1,ASPM,INO80,NEK7,CHEK2,RPS3,GTF2B,RCC1,TPPP,CHMP6,CEP192,KPNB1	GOBP_SPINDLE_ORGANIZATION	other	.	False	interpretable_FDR025
GO_BP	GOBP_CELLULAR_RESPONSE_TO_ALCOHOL	Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an alcohol stimulus. [GOC:pr]	102	-0.3060037226719284	-0.1800674085306316	-0.1687436604191375	-0.2110371541181836	0.9737831352251344	0.0262174967291198	0.0262174967291198	0.1346607408121206	down_in_late	PTGFR,SCNN1A,DAG1,GLRA2,ACACA,CDH1,GNAI1,MLC1,BRCA1,PRKCE,ADCY3,PTGDR,PNOC,EFNA5,GPLD1,ADCY6,ADCY7,SPI1,DNMT3A,ADCY1,AHR,JUP,CFTR,ADCY2,SLC23A2,PTGER2,CCL7,FOXO3,SLC5A5,CYBA,GRAMD1A,NFE2L1,HCN2,SMO,CES1,PTGER4,RECQL5,P2RY6,AKT1,PTGDR2,SGK1,IGFBP7,GRAMD1C,GLRA1,BTG2,TP53INP1,CTNNA1,SCNN1D,RAD51,NPAS4,PIM3,SPIDR,ANKRD13C,INHBA,TNFSF4,FDX1,PRKD1,ADAM15,CCL21,NEDD8,GNG2,SPHK2,SCNN1G,ABCA1,P2RY4,RAP1A,GPR155,BLM,CTNNB1,LRP6	GOBP_CELLULAR_RESPONSE_TO_ALCOHOL	other	.	False	interpretable_FDR025
GO_BP	GOBP_PYRIMIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS	The chemical reactions and pathways involving a pyrimidine-containing compound, i.e. any compound that contains pyrimidine or a formal derivative thereof. [GOC:mah]	75	-0.3525846916687937	-0.2034423964106674	-0.229587106505853	-0.2368930282966502	0.9737448994856814	0.0262558386945327	0.0262558386945327	0.1346607408121206	down_in_late	ENPP3,DPYSL5,SLC19A3,NME2,NME3,ACP3,UPP1,SLC19A2,ERH,CPS1,TPK1,CDA,NTHL1,SHMT1,UPB1,SLC4A7,CRMP1,ALDH6A1,UCK2,CTPS1,DCTD,CMPK2,MTOR,SMUG1,ENTPD5,UCK1,STPG4,NME9,UPP2,DPYS,UPRT,CTPS2,NME1,DTYMK,UMPS,NME4,CAD,DPYSL3,NT5M,THTPA,NEIL2,NME5,MBD4,SLC25A19,OGG1,NME7,DPYSL4,TK2,ENTPD4,NT5C3A,TDG,AK9	GOBP_PYRIMIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS	other	.	False	interpretable_FDR025
GO_BP	GOBP_LIPID_OXIDATION	The removal of one or more electrons from a lipid, with or without the concomitant removal of a proton or protons, by reaction with an electron-accepting substance, by addition of oxygen or by removal of hydrogen. [GOC:BHF, GOC:mah]	110	-0.2961005359360758	-0.1693818641735343	-0.147819038004841	-0.1992175077575751	0.9737312091527508	0.0262694003211578	0.0262694003211578	0.1346607408121206	down_in_late	ACOX2,ECI1,ABCD1,ADH4,ALOX12,CPT2,HSD17B4,AMACR,CYP4F2,ADH5,ACAD11,CROT,ALOXE3,MFSD2A,ETFDH,PLIN5,ACADS,PEX5,ACAA1,PHYH,DGAT2,ABCC9,HADHB,SAMD1,ECI2,ETFB,EHHADH,PPARD,ACOXL,TYSND1,ECH1,ABCB11,ACADM,ALOX5,PEX7,ALOX15B,PLA2G7,CPT1B,AKT2,CPT1A,MLYCD,ALDH1L2,GDF15,AKT1,PPARGC1A,CYP4F3,APPL2,POR,LONP2,ACADL,ACAD10,DECR2,HADH,IRS1,FABP3,PEX2,ACADVL,APOD,ADIPOR2,MAPK14,ACAA2,ACAT1,MTLN,ACOX3,PRKAG2,ACOX1,PEX13,LEP,ABCD4,HADHA,DECR1,AUH	GOBP_LIPID_OXIDATION	other	.	False	interpretable_FDR025
GO_BP	GOBP_REGULATION_OF_CYTOPLASMIC_TRANSLATION	Any process that modulates the frequency, rate or extent of cytoplasmic translation. [GOC:obol]	39	-0.34772641873862	-0.2271665333532525	-0.440748232460938	-0.2631351082039554	0.9736895906060828	0.0263114354320118	0.0263114354320118	0.1347391495344589	down_in_late	NMNAT2,IGF2BP1,ZNF385A,CPEB2,CPEB4,RBM24,LIN28A,UNK,METTL3,NCK1,MTOR,FMR1,AKT2,EPRS1,DHX36,ALKBH3,DHX9,HNRNPU,PKP1,SH3BGRL,YTHDF2,CPEB1,SYNCRIP	GOBP_REGULATION_OF_CYTOPLASMIC_TRANSLATION	translation_ribosome_RNA	.	False	interpretable_FDR025
REACTOME	REACTOME_RAF_ACTIVATION	RAF activation	34	-0.3074544528221042	-0.1720974094181303	-0.343901401222567	-0.2022212653009181	0.936938717489766	0.0630635137173672	0.0630635137173672	0.134739646910551	down_in_late	CAMK2G,HRAS,PHB1,RAF1,SRC,PPP2CB,PPP2CA,PPP2R1A,PPP2R1B,CAMK2D,PPP2R5A,CALM1,CAMK2A,MAP3K11,BRAF,MAP2K2,PPP2R5B,MARK3,PPP1CC	REACTOME_RAF_ACTIVATION	other	.	False	interpretable_FDR025
REACTOME	REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT	Abortive elongation of HIV-1 transcript in the absence of Tat	21	-0.4825214022890876	-0.3524393629771803	-0.068966227101876	-0.4017036729176583	0.936772143580679	0.0632307018570066	0.0632307018570066	0.1348921639616142	down_in_late	NELFA,SUPT5H,POLR2A,POLR2B,POLR2C,POLR2G,POLR2K,POLR2I,POLR2L,CTDP1,POLR2D,POLR2H,GTF2F1,NCBP1	REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT	other	.	False	interpretable_FDR025
GO_BP	GOBP_CENTRIOLE_ASSEMBLY	A cellular process that results in the assembly of one or more centrioles. [GOC:dos, PMID:24075808]	51	-0.3585171854344652	-0.2247502099486976	-0.321238651857741	-0.2604623301797146	0.9735948773572476	0.0264060224204724	0.0264060224204724	0.1349988255009923	down_in_late	CETN1,BRCA1,C2CD3,CEP135,CCDC78,NUP62,PLK4,CETN2,CCDC15,KIAA0753,CHMP2A,CCDC57,CDK2,WDR90,POC5,CCP110,CEP295,C10orf90,CEP152,CNTROB,PLK2,DEUP1,CDC20B,CEP295NL,OFD1,SPICE1,MDM1,CEP76,CEP192	GOBP_CENTRIOLE_ASSEMBLY	other	.	False	interpretable_FDR025
GO_BP	GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION	Any process that stops, prevents, or reduces the rate of production of a cytokine. [GOC:add, ISBN:0781735149]	309	-0.2585528333086235	-0.1201573757867605	-0.137536750468275	-0.1447686162860702	0.9735846385117928	0.0264157257281163	0.0264157257281163	0.1349988255009923	down_in_late	IL6R,SLAMF1,MEFV,IL10,LILRA4,ANGPT1,POMC,ABCD1,IL1RL1,GIT1,TASOR2,IL23A,ARG1,PTPRS,DDIT3,APOA2,MIR27B,MERTK,TNFRSF21,THBS1,GPATCH3,IRF2,IL1RAP,OTUD5,CACTIN,CHRNA7,CRYBA1,CARD17P,IL1B,ACP5,VSIR,EPHB2,HMOX1,LAPTM4B,TNF,ERRFI1,IFNB1,GAS6,NLRP3,CX3CR1,NLRX1,QKI,TSKU,FBLN1,MC1R,MPHOSPH8,FCGR2B,CARD8,BST2,PTPN22,WNT11,XCL1,TICAM2,NAV3,ELF4,LGR4,SSC5D,NLRP2B,DHX58,LILRA5,HGF,ARRB2,SLC11A1,HOMER3,HDAC9,NMB,BCL3,MIR98,GHSR,IL36RN,ADCY7,CD33,ZFPM1,RABGEF1,RNF128,BCL6,SLC2A10,KLF2,TRIM27,TBX21,HFE,INHA,SMAD7,TGFB3,CTPS1,MIR215,MIR199A1,NPLOC4,LTF,MIR378A,PYCARD,NMI,CASP3,SYT11,FOXP3,MIR657,ILRUN,TRIB2,SPINK7,MIR145,OAS1,BPI,GBA1,MIR149,PRNP,MIR194-1,DLL1,EPX,MIR200B,LBP,NFKBIA,MIR26A1,BTK,NLRP7,EPHA2,N4BP1,F2RL1,FFAR4,KLF15,MACIR,PTGER4,CD24,PGLYRP1,ZFP36,FGFR1,FOXJ1,RAC1,TLR6,DICER1,TNFAIP3,CD34,SIGLEC1,APPL2,IL27RA,CUL3,RBX1,OTUD7B,MIR590,KAT5,CARD16,ORM1,IKBKB,MIR125B1,TYROBP,HAVCR2,IL6,HDAC7,LGALS9,SERPINB1,ERBIN,AGER,RELA,TUSC2,CHID1,TGFB1,ARG2,PGLYRP3,MIR766,APOD,IRGM,SOCS5,KLHL22,IL33,PPHLN1,NPTN,OAS3,TREM2,ZNF683,PRKACA,INHBA,PTPN11,TNFSF4,CLEC4A,IL12A,BANK1,NCKAP1L,KLF4,IGF1,HDAC3,LEF1,TRAIP,TGFB2,SIGIRR,XAF1,CR1,CPTP,CD200,C1QTNF3,C1QBP,ZC3H12A,AXL,RELB,HSF1,VSIG4,MAPKBP1,SRGN,UFD1,KAT8,IL1R2,ATG5,BTLA,GATA6,RARA,SIRPA,SELENOS,RPS6KA5,RNF216,JAK3,NFKB1,IL20RB,HOMER2,IL19,MAP2K5,TWIST1,C5AR2,ANXA1,JAK2,IFNL1,FFAR1,GSTP1,PIBF1,FN1,ATG9A,NLRP6,RPS6KA4,TSPO,YY1,PPM1B,CUEDC2,MUL1,BTN2A2,PYDC1,INPP5D,IL20RA,LILRB1,HLA-DRB1,MIR920	GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION	immune_antigen_T_NK	.	False	interpretable_FDR025
GO_BP	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_TUMOR_CELL	Any process that stops, prevents, or reduces the frequency, rate, or extent of a response to tumor cell. [GOC:add]	11	-0.5389136386871024	-0.4974234143735832	-0.767571025602692	-0.5620754947140418	0.9733649345626868	0.0266370181602775	0.0266370181602775	0.1354926580396592	down_in_late	IL4I1,AHR,HAVCR2,PDCD1,TGFB1	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_TUMOR_CELL	other	.	False	interpretable_FDR025
GO_BP	GOBP_RETINAL_METABOLIC_PROCESS	The chemical reactions and pathways involving retinal, a compound that plays an important role in the visual process in most vertebrates. In the retina, retinal combines with opsins to form visual pigments. Retinal is one of the forms of vitamin A. [ISBN:0198506732]	18	-0.4118517975415091	-0.3393198518821312	-0.5647035055773251	-0.3871917326378387	0.9733547270449888	0.0266467997851363	0.0266467997851363	0.1354926580396592	down_in_late	RDH13,RDH11,ABCA4,CYP27C1,RPE65,DHRS4,RDH10,BCO2,DHRS4L2,BCO1	GOBP_RETINAL_METABOLIC_PROCESS	other	.	False	interpretable_FDR025
GO_BP	GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY	Any process that activates or increases the frequency, rate or extent of the assembly of actin filament bundles. [GOC:mah]	60	-0.3555176963722561	-0.2021314445507552	-0.244401857052751	-0.2354429395728452	0.9732947130369012	0.026706124273235	0.026706124273235	0.1355208058538081	down_in_late	MTSS1,LIMCH1,FHOD1,LIMK1,RAPGEF3,PFN2,TPM1,FLNA,ITGB1BP1,WNT4,S100A10,PXN,ARHGEF10,VIL1,ROCK2,TGFB3,MTOR,ARHGEF5,NF2,ARHGEF15,RHOC,PFN1,RAC1,SERPINF2,SYNPO2L,EPHA1,NRP1,BRAF,BAG4,RHOA,CDC42,GPR65,CARMIL1,TESK1,ARHGEF10L,CCN2,TGFBR1	GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY	other	.	False	interpretable_FDR025
GO_BP	GOBP_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS	The chemical reactions and pathways resulting in the formation of a phospholipid, a lipid containing phosphoric acid as a mono- or diester. [ISBN:0198506732]	244	-0.2440245042513719	-0.0913445105718637	-0.0816734056356066	-0.1128977198586214	0.9732276230646796	0.0267727918583118	0.0267727918583118	0.1357224327706571	down_in_late	FABP5,PNPLA3,ABHD8,PGAP3,SLC44A5,PIP4K2B,ITPKC,LPCAT4,PLA2G4A,INPP5F,HEXB,MBOAT7,ABHD4,PLD1,APOA2,MTMR7,DGKI,CAPN2,TTC7B,GUSB,DGKB,ADGRF5,PLA2G4C,PIK3C2B,VAPA,PIP4K2C,AGPAT2,TMEM150A,ABHD5,FLVCR1,ATG14,FDPS,PDGFB,SERAC1,LCAT,PIGA,PIK3C2A,SPTLC2,DOLPP1,PIGS,PTDSS1,CPNE1,CHKA,PCYT1A,PDGFA,MFSD2A,PIPSL,PGAP4,HMGCR,PIK3CA,ITPKB,BPNT1,MTMR1,DHDDS,LPIN1,PCYT1B,LPCAT1,INPP5E,PTPRQ,GPAT2,GNPAT,AJUBA,MPPE1,AGPAT1,SRD5A3,SYNJ2,PLD6,HYCC1,PGAP2,TPTE2,MBOAT1,PIP5K1A,AGPAT4,DGKA,PPARD,GPAT3,PCYT2,VAC14,SLC44A2,DGKZ,PI4KAP2,TTC7A,ETNK2,IP6K3,PGAP1,SELENOI,MTM1,PGS1,IDI1,PLD2,ABHD3,INPPL1,HTR2A,LIPH,EFR3B,PIGW,PIGU,HTR2B,AGPAT3,NUS1,SMG1,PIP5K1C,GPAA1,XBP1,FIG4,PIGC,INPP5K,EFR3A,CDS1,INPP4A,PITPNM3,CWH43,FADS1,INPP1,SH3YL1,UVRAG,PIGK,DOLK,DPM1,PITPNM1,CERT1,SERINC5,GGPS1,CHKB,MTMR6,PISD,CLN3,PIK3C2G,FABP3,MVK,TAMM41,SGMS2,PIGX,PI4KB,PIP5KL1,CPNE6,PIK3CD,IDI2,CDS2,IP6K2,IMPA1,FAR1,PIGP,LPGAT1,HMGCS1,CPNE7,FITM1,CPNE3,PIGQ,PIGT,DHRSX,GPAT4,SPHK2,IP6K1,SLC44A4,SLC30A5,PIGZ,MTMR14,PIGV,ISYNA1,DGKD,RAB38,IDH1,SAMD8,INPP5J,PIKFYVE,MTMR4,MVD,PTEN,PTDSS2,ACAT2,LPCAT3,SCP2,PIK3CB	GOBP_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS	other	.	False	interpretable_FDR025
KEGG	KEGG_MEDICUS_REFERENCE_DEPHOSPHORYLATION_OF_KINETOCHORE	Pathway Definition from KEGG: NDC80C == (SKA1+SKA2+SKA3) == PP1 -| (MPS1,AURKB)	12	-0.4515142657500948	-0.3766826042383447	-0.569502534896377	-0.4285199518797638	0.9584630093484444	0.0415396860764225	0.0415396860764225	0.1361445202620324	down_in_late	SPC25,AURKB,NUF2,SKA1,TTK	KEGG_MEDICUS_REFERENCE_DEPHOSPHORYLATION_OF_KINETOCHORE	other	.	False	interpretable_FDR025
GO_BP	GOBP_NEGATIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION	Any process that stops, prevents, or reduces the frequency, rate or extent of phosphatidylinositol 3-kinase/protein kinase B signal transduction. [GOC:ai]	63	-0.3294549685541943	-0.2035679278398756	-0.245087278682722	-0.2370318829072154	0.9730430896264166	0.0269577338904148	0.0269577338904148	0.1365226342450257	down_in_late	DAG1,PHLDA3,DDIT3,PKHD1,CRYBA1,SIRT7,MSTN,PPP2CA,ARRB2,SFRP5,RUBCN,PTPRJ,PPP2R1A,INPP5E,PTPN1,SMPD3,DAB2IP,SH2B3,MIR145,WDR91,MTM1,FLCN,CAVIN3,FKBP5,PDCD6,INPP5K,THEM4,DLG1,PLK3,PLEKHA1,TREM2,BANK1,PIP5KL1,KLF4,CIB1,HLA-G,MAGI2,LOX,TWIST1,PTEN	GOBP_NEGATIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION	other	.	False	interpretable_FDR025
GO_BP	GOBP_CELLULAR_RESPONSE_TO_PROSTAGLANDIN_E_STIMULUS	Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a prostagladin E stimulus. [GOC:mah]	20	-0.5102048553757363	-0.3837209935459942	-0.3847695902814925	-0.436305355204532	0.973004680291532	0.0269967840120789	0.0269967840120789	0.1365831271454478	down_in_late	ACACA,PRKCE,ADCY6,PTGER2,PTGER4,P2RY6,AKT1,IGFBP7,TNFSF4,CCL21,GNG2,P2RY4,GNB1	GOBP_CELLULAR_RESPONSE_TO_PROSTAGLANDIN_E_STIMULUS	other	.	False	interpretable_FDR025
REACTOME	REACTOME_UNWINDING_OF_DNA	Unwinding of DNA	12	-0.3677921943467617	-0.248517636299762	-0.5150602411970324	-0.2867522939834585	0.9358148579825136	0.0641889509813703	0.0641889509813703	0.1367165597175858	down_in_late	GINS3,MCM4,MCM3,GINS4,MCM8,GINS2,CDC45,MCM6	REACTOME_UNWINDING_OF_DNA	other	.	False	interpretable_FDR025
